Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2005,3,,109,29.0,Y,"$210,000",Brett Gardner (minors),OF,44.3,1688.0,5737.0,139.0,0.256,0.74,,,,,,,4Yr,"College of Charleston (Charleston, SC)",3
2004,3,,99,28.0,Y,"$390,000",Christian Garcia (minors),RHP,0.3,13.0,0.0,0.0,,,13.0,0.0,0.0,2.13,0.79,0.0,HS,"Gulliver Preparatory School (Pinecrest, FL)",3
2003,3,,94,27.0,Y,"$425,000",Tim Battle (minors),OF,,,,,,,,,,,,,HS,"McIntosh HS (Peachtree City, GA)",3
2001,3,,95,19.0,Y,"$400,000",Chase Wright (minors),LHP,-0.1,0.0,0.0,0.0,,,3.0,2.0,0.0,7.2,1.8,0.0,HS,"Iowa Park HS (Iowa Park, TX)",3
2000,3,,98,28.0,Y,"$400,000",Jason Grove (minors),OF,,,,,,,,,,,,,4Yr,"Washington State University (Pullman, WA)",3
1999,3,,111,27.0,Y,,Alex Graman (minors),LHP,-0.5,0.0,0.0,0.0,,,5.0,0.0,0.0,18.47,3.32,0.0,4Yr,"Indiana State University (Terre Haute, IN)",3
1998,3,,97,24.0,Y,"$2,000,000",Drew Henson (minors),3B,-0.1,8.0,9.0,0.0,0.111,0.222,,,,,,,HS,"Brighton HS (Brighton, MI)",3
1997,3,,109,25.0,Y,,Mike Knowles (minors),RHP,,,,,,,,,,,,,HS,"Palatka HS (Palatka, FL)",3
1996,3,,89,24.0,Y,,Nick Johnson (minors),1B,14.5,832.0,2698.0,95.0,0.268,0.84,,,,,,,HS,"McClatchy HS (Sacramento, CA)",3
1995,3,,86,27.0,Y,,Luke Wilcox (minors),OF,,,,,,,,,,,,,4Yr,"Western Michigan University (Kalamazoo, MI)",3
1994,3,,87,24.0,Y,,Garrett Butler (minors),OF,,,,,,,,,,,,,HS,"Miami Northwestern HS (Miami, FL)",3
1991,3,,74,1.0,Y,,Tim Flannelly (minors),3B,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",3
1991,3,,89,16.0,Y,,*Mark Hubbard (minors),RHP,,,,,,,,,,,,,4Yr,"University of South Florida (Tampa, FL)",3
1990,3,,83,10.0,Y,,Tate Seefried (minors),1B,,,,,,,,,,,,,HS,"El Segundo HS (El Segundo, CA)",3
1989,3,,75,15.0,Y,,Jason Robertson (minors),OF,,,,,,,,,,,,,HS,"Hillcrest HS (Country Club Hills, IL)",3
1987,3,,81,23.0,Y,,Bill Dacosta (minors),RHP,,,,,,,,,,,,,4Yr,"New York Institute of Technology (Old Westbury, NY)",3
1986,3,,80,25.0,Y,,Tim Layana (minors),RHP,0.1,79.0,6.0,0.0,0.0,0.0,78.0,5.0,5.0,4.56,1.53,2.0,4Yr,"Loyola Marymount University (Los Angeles, CA)",3
1985,3,,77,23.0,Y,,Ken Patterson (minors),LHP,1.8,32.0,1.0,0.0,0.0,0.0,224.0,14.0,8.0,3.88,1.44,5.0,4Yr,"Baylor University (Waco, TX)",3
1984,3,,76,22.0,N,,Mo Sanford (minors),RHP,0.0,17.0,16.0,0.0,0.0,0.059,27.0,2.0,4.0,4.81,1.58,0.0,HS,"Starkville HS (Starkville, MS)",3
1982,3,,76,22.0,Y,,Dan Pasqua (minors),OF,10.7,905.0,2620.0,117.0,0.244,0.769,,,,,,,4Yr,"William Paterson University (Wayne, NJ)",3
1981,3,,64,12.0,Y,,*Scott Bradley (minors),C,-1.5,604.0,1648.0,18.0,0.257,0.645,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",3
1981,3,,77,25.0,Y,,Phil Lombardi (minors),C,0.0,43.0,92.0,3.0,0.239,0.694,,,,,,,HS,"John F. Kennedy HS (Granada Hills, CA)",3
1979,3,,77,25.0,Y,,Freddie Toliver (minors),RHP,0.3,51.0,18.0,0.0,0.111,0.311,78.0,10.0,16.0,4.73,1.57,1.0,HS,"San Gorgonio HS (San Bernardino, CA)",3
1978,3,,78,26.0,Y,,Mark Johnston (minors),OF,,,,,,,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",3
1977,3,,75,23.0,Y,,Joe Lefebvre (minors),OF,3.8,447.0,1091.0,31.0,0.258,0.758,,,,,,,4Yr,"Eckerd College (St. Petersburg, FL)",3
1976,3,,64,16.0,Y,,Johnny Crawford (minors),OF,,,,,,,,,,,,,HS,"Fremont HS (Los Angeles, CA)",3
